run_ts_utc,experiment_name,model,feature_set,logloss,accuracy,macro_f1,home_recall,draw_recall,away_recall
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,xgb,no_rest,0.989534,0.540526,0.417202,0.823952,0.040632,0.512774
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,mlp,no_rest,1.017214,0.496714,0.405954,0.691018,0.069977,0.54562
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,xgb,no_form,0.988816,0.540526,0.420446,0.821557,0.047404,0.510949
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,mlp,no_form,1.010476,0.493976,0.419802,0.667066,0.110609,0.540146
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,xgb,model_only,1.003609,0.515334,0.402165,0.735329,0.03386,0.569343
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,mlp,model_only,1.00153,0.524644,0.387072,0.776048,0.0,0.565693
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,xgb,market_only,0.991238,0.533406,0.406341,0.801198,0.024831,0.536496
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,mlp,market_only,1.009596,0.536145,0.38837,0.851497,0.0,0.489051
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,xgb,market_plus_context,0.990761,0.528478,0.398392,0.809581,0.018059,0.512774
2026-05-29T23:57:00.763402+00:00,season_backtest_2022_2023_opening_market_opening_price_no_move,mlp,market_plus_context,0.984473,0.542716,0.414471,0.80479,0.024831,0.562044
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,all_features,0.982204,0.546233,0.409791,0.871523,0.0,0.559925
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,all_features,1.020984,0.524543,0.443367,0.776159,0.103672,0.533708
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,core_18,0.98291,0.545662,0.408352,0.871523,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,core_18,0.990403,0.511986,0.419163,0.776159,0.069114,0.522472
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_new_data_features,0.98291,0.545662,0.408352,0.871523,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_new_data_features,0.990403,0.511986,0.419163,0.776159,0.069114,0.522472
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_new_local_features,0.98476,0.544521,0.407649,0.871523,0.0,0.554307
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_new_local_features,0.982259,0.526256,0.425633,0.784106,0.049676,0.574906
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_new_local_stats,0.982994,0.545091,0.408289,0.872848,0.0,0.554307
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_new_local_stats,0.995598,0.528539,0.426645,0.858278,0.069114,0.460674
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_understat_xg,0.980296,0.545091,0.410568,0.86755,0.00432,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_understat_xg,0.994554,0.525685,0.457776,0.77351,0.151188,0.5
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_odds_context,0.984363,0.541096,0.404689,0.870199,0.0,0.544944
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_odds_context,0.988675,0.524543,0.444687,0.765563,0.099352,0.552434
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,core_plus_odds,0.981425,0.546233,0.408894,0.870199,0.0,0.561798
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,core_plus_odds,0.986762,0.520548,0.441744,0.781457,0.105832,0.511236
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,core_plus_stats,0.982612,0.54395,0.408411,0.86755,0.00216,0.55618
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,core_plus_stats,0.987575,0.524543,0.43102,0.813245,0.077754,0.503745
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,core_plus_new_local,0.980296,0.545091,0.410568,0.86755,0.00432,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,core_plus_new_local,0.985031,0.521689,0.425799,0.819868,0.073434,0.488764
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,core_plus_understat_xg,0.98476,0.544521,0.407649,0.871523,0.0,0.554307
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,core_plus_understat_xg,0.985273,0.52911,0.424299,0.811921,0.047516,0.546816
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,core_plus_external_context,0.98291,0.545662,0.408352,0.871523,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,core_plus_external_context,0.977756,0.534247,0.418708,0.807947,0.025918,0.588015
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,market_plus_understat_xg,0.982112,0.549658,0.41636,0.872848,0.006479,0.56367
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,market_plus_understat_xg,0.976698,0.537671,0.41686,0.818543,0.019438,0.589888
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,market_plus_external_context,0.977292,0.545091,0.408573,0.87947,0.00216,0.543071
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,market_plus_external_context,0.974652,0.541667,0.411366,0.872848,0.010799,0.533708
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,market_context_plus_understat_xg,0.980051,0.549087,0.414931,0.874172,0.00432,0.561798
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,market_context_plus_understat_xg,0.976818,0.545091,0.424559,0.849007,0.021598,0.569288
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,market_context_plus_external_context,0.975975,0.547374,0.409868,0.875497,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,market_context_plus_external_context,0.979439,0.540525,0.407416,0.880795,0.006479,0.522472
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_external_context,0.982204,0.546233,0.409791,0.871523,0.0,0.559925
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_external_context,0.996288,0.524543,0.459349,0.737748,0.144708,0.552434
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_market,0.997182,0.524543,0.392524,0.847682,0.00216,0.520599
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_market,1.006931,0.516553,0.42784,0.77351,0.079914,0.531835
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_elo,0.98062,0.541667,0.406182,0.866225,0.0,0.552434
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_elo,0.986806,0.533105,0.418128,0.833113,0.030238,0.544944
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_xg,0.981788,0.549087,0.412131,0.871523,0.0,0.569288
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_xg,0.987668,0.524543,0.427491,0.774834,0.058315,0.574906
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_momentum,0.981741,0.546804,0.410192,0.872848,0.0,0.559925
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_momentum,1.014309,0.492009,0.421512,0.789404,0.157667,0.361423
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_rest,0.982204,0.546233,0.409791,0.871523,0.0,0.559925
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_rest,0.996094,0.515411,0.434756,0.774834,0.103672,0.505618
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,no_form,0.982184,0.545662,0.409227,0.871523,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,no_form,0.996338,0.519977,0.453631,0.8,0.183585,0.41573
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,model_only,1.000987,0.527968,0.395302,0.830464,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,model_only,0.990454,0.527968,0.394646,0.837086,0.0,0.548689
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,market_only,0.97753,0.543379,0.406405,0.876821,0.0,0.543071
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,market_only,0.963263,0.549658,0.413872,0.850331,0.0,0.601124
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,xgb,market_plus_context,0.975977,0.547374,0.409868,0.875497,0.0,0.558052
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,mlp,market_plus_context,0.963593,0.548516,0.410441,0.87947,0.0,0.55618
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,all_features,0.976253,0.539954,0.40544,0.841033,0.002288,0.56304
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,all_features,0.993989,0.515411,0.444246,0.728261,0.116705,0.545769
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_18,0.975118,0.533676,0.398281,0.838315,0.0,0.549223
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_18,1.02125,0.512557,0.435315,0.763587,0.10984,0.497409
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_new_data_features,0.975118,0.533676,0.398281,0.838315,0.0,0.549223
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_new_data_features,1.02125,0.512557,0.435315,0.763587,0.10984,0.497409
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_new_local_features,0.975479,0.535959,0.399939,0.845109,0.0,0.547496
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_new_local_features,1.002866,0.509703,0.445228,0.782609,0.167048,0.421416
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_new_local_stats,0.974858,0.538813,0.40259,0.84375,0.0,0.557858
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_new_local_stats,0.981767,0.517123,0.445961,0.779891,0.1373,0.469775
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_understat_xg,0.975063,0.538813,0.402755,0.846467,0.0,0.554404
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_understat_xg,1.003404,0.510845,0.446212,0.721467,0.139588,0.523316
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_odds_context,0.976972,0.5371,0.402846,0.839674,0.002288,0.556131
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_odds_context,1.003757,0.519406,0.440243,0.720109,0.098398,0.582038
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_plus_odds,0.974771,0.539384,0.402855,0.847826,0.0,0.554404
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_plus_odds,0.992924,0.52911,0.45347,0.777174,0.12357,0.519862
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_plus_stats,0.975818,0.534247,0.399151,0.835598,0.0,0.554404
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_plus_stats,1.063626,0.510845,0.449763,0.730978,0.157895,0.497409
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_plus_new_local,0.975063,0.538813,0.402755,0.846467,0.0,0.554404
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_plus_new_local,1.003076,0.518265,0.460208,0.683424,0.157895,0.580311
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_plus_understat_xg,0.975479,0.535959,0.399939,0.845109,0.0,0.547496
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_plus_understat_xg,0.995766,0.510845,0.44871,0.701087,0.139588,0.549223
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_plus_external_context,0.975118,0.533676,0.398281,0.838315,0.0,0.549223
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_plus_external_context,1.039155,0.500571,0.444714,0.675272,0.153318,0.540587
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,market_plus_understat_xg,0.975709,0.53653,0.40038,0.845109,0.0,0.549223
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,market_plus_understat_xg,0.973064,0.534247,0.440881,0.789402,0.077803,0.554404
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,market_plus_external_context,0.972006,0.532534,0.39768,0.83288,0.0,0.552677
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,market_plus_external_context,0.964734,0.539954,0.408809,0.804348,0.004577,0.607945
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,market_context_plus_understat_xg,0.975356,0.538813,0.402854,0.841033,0.0,0.561313
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,market_context_plus_understat_xg,0.973145,0.538813,0.425847,0.805707,0.038902,0.576857
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,market_context_plus_external_context,0.972351,0.53653,0.400147,0.849185,0.0,0.544041
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,market_context_plus_external_context,0.965196,0.545091,0.427371,0.820652,0.032037,0.582038
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_external_context,0.976253,0.539954,0.40544,0.841033,0.002288,0.56304
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_external_context,0.999555,0.509132,0.414095,0.785326,0.066362,0.492228
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_market,0.987233,0.520548,0.391392,0.808424,0.002288,0.545769
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_market,1.02327,0.50742,0.412356,0.755435,0.057208,0.531952
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_elo,0.976597,0.539384,0.40498,0.841033,0.002288,0.561313
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_elo,0.994007,0.510274,0.443583,0.69837,0.128146,0.559585
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_xg,0.976415,0.539384,0.404782,0.842391,0.002288,0.559585
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_xg,1.026019,0.519977,0.462994,0.740489,0.180778,0.495682
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_momentum,0.976339,0.539954,0.40544,0.841033,0.002288,0.56304
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_momentum,1.150042,0.497717,0.42995,0.72962,0.125858,0.483592
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_rest,0.976217,0.539384,0.405025,0.841033,0.002288,0.561313
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_rest,1.079343,0.486872,0.430599,0.692935,0.155606,0.474957
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_form,0.976265,0.539954,0.40544,0.841033,0.002288,0.56304
